date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-01-22,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-23,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-24,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-25,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-26,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-27,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-28,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-29,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-30,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-31,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-01,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-02,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-03,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-04,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-05,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-06,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-07,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-08,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-09,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-10,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-11,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-12,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-13,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-14,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-15,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-16,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-17,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-18,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-19,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-20,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-21,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-22,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-23,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-24,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-25,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-26,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-27,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-28,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-01,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-02,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-03,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-04,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-05,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-06,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-07,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-08,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-09,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-10,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-11,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-12,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-13,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-14,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-15,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-16,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-17,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-18,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-19,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-20,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-21,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-22,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-23,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-24,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-25,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-26,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-27,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-28,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-29,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-30,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-31,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-01,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-02,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-03,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-04,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-05,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-06,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-07,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-08,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-09,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-10,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-11,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-12,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-13,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-14,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-15,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-16,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-17,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-18,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-19,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-20,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-21,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-22,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-23,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-24,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-25,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-26,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-27,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-28,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-29,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-30,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-01,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-02,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-03,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-04,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-05,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-06,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-07,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-08,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-09,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-10,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-11,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-12,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-13,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-14,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-15,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-16,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-17,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-18,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-19,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-20,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-21,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-22,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-23,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-24,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-25,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-26,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-27,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-28,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-29,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-30,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-05-31,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-01,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-02,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-03,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-04,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-05,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-06,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-07,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-08,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-09,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-10,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-11,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-12,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-13,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-14,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-15,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-16,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-17,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-18,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-19,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-20,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-21,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-22,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-23,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-24,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-25,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-26,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-27,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-28,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-29,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-06-30,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-01,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-02,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-03,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-04,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-05,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-06,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-07,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-08,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-09,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-10,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-11,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-12,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-13,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-14,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-15,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-16,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-17,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-18,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-19,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-20,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-21,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-22,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-23,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-24,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-25,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-26,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-27,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-28,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-29,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-30,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-07-31,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-01,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-02,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-03,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-04,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-05,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-06,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-07,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-08,UR,johnson_johnson,0,vaccine,36819,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
